"uuid","created_at","last_updated","title","description","translation_status","native_name","native_about","address","geolocation","main_photo_url","availability_type","inventory_supplier","duration","rating","number_of_reviews","is_free","price","order_webpage","hotel_pickup","is_active","is_itinerary_resource","is_curated","is_accessible","categories_list","external_id","external_city_name","additional_info_id","city_id","native_language","similarity_group_id","currency"
"47fc41a8-5685-4e31-932c-62fe27414ca7",2022-03-24 17:28:10.082 +0200,2022-03-24 15:21:06.814 +0200,Film: »La Face cachée de la Lune«,,,,,"Eva-Lichtspiele, Blissestr. 18, BERLIN, DE, 10713",,https://www.eventim.de/obj/media/DE-eventim/teaser/blank.gif,,Eventim,"02:00:00",,0,false,11.90,https://www.eventim.de/noapp/event/14960357/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Family Friendly""}'","14960357",BERLIN,,19912,,,
"862b2936-5595-44ca-b7f3-3d840cc9d564",2022-03-24 17:27:56.864 +0200,2022-03-24 15:21:06.814 +0200,Lugatti & 9ine - Man kennt sich Tour 2022,,,,,"ASTRA Kulturhaus, Revaler Str. 99, BERLIN, DE, 10245",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2019/lugatti-9ine-tickets-2020.jpg,,Eventim,"02:00:00",,0,false,23.10,https://www.eventim.de/noapp/event/14788063/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14788063",BERLIN,,19912,,,
c45eea21-0c05-4b47-a402-44c2102f72f6,2022-03-24 17:27:30.986 +0200,2022-03-24 15:21:06.814 +0200,Tom Odell,,,,,"HUXLEY'S NEUE WELT, Hasenheide 107 - 113, BERLIN, DE, 10967",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2022/tom-odell-tickets-2022.jpg,,Eventim,"02:00:00",,0,false,44.00,https://www.eventim.de/noapp/event/14780484/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14780484",BERLIN,,19912,,,
c6458c53-60dc-4418-89a1-0f8c9911bb22,2022-03-24 17:28:00.228 +0200,2022-03-24 15:21:06.814 +0200,"22. Berliner Taschenlampenkonzert",,,,,"Waldbühne Berlin, Am Glockenturm, BERLIN, DE, 14053",,https://www.eventim.de/obj/media/DE-eventim/teaser/blank.gif,,Eventim,"02:00:00",,0,false,30.50,https://www.eventim.de/noapp/event/14482473/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14482473",BERLIN,,19912,,,
f816d059-4df4-427f-80fd-05c11460e208,2022-03-24 17:27:56.862 +0200,2022-03-24 15:21:06.814 +0200,Gordons Flashback 80er Comedy Revue,,,,,"Restaurant P TWO, Dörpfeldstraße 58, BERLIN, DE, 12489",,https://www.eventim.de/obj/media/DE-eventim/teaser/blank.gif,,Eventim,"02:00:00",,0,false,81.81,https://www.eventim.de/noapp/event/13149459/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Culture""}'","13149459",BERLIN,,19912,,,
"4cf2f02e-e606-401d-9f7a-505c5424ea5e",2022-03-24 17:27:32.890 +0200,2022-03-24 15:21:06.814 +0200,Mutabor,"Endlich ist es soweit, Mutabor hat ein neues Album. Für viele ZuhörerInnen ist Mutabor mehr, als nur eine Musikgruppe. Mutabor verkörpert ein gewisses Lebensgefühl, gefüllt von Optimismus, Leichtfüßigkeit und Freiheit. Speziell dieses letzte Substantiv verkörpert die Band, rund um den Frontmann Axel Steinhagen aka Axl Makana authentisch auf jeder Platte, jedem Gig und in ihrem Bandlogo, welches einen Schmetterling zeigt. Denn wer seit nunmehr 30 Jahren diese Werte durch das trend- und krisenbewegte Musikbiz schaukelt, ist entweder ein Freak oder Rebell. Die Antwort findet sich im Ohr des Zuhörers. Musikalisch ist REBEL ein einziger Zeitstrahl durch die Verwandlung Mutabors. Es finden sich mit DUMMHEIT und FREAKBONUS Songs, die locker auf der ersten Platte mit dem Namen MUTABOR (1997) hätten sein können. Man weiß eben, wo man herkommt. Allerdings weiß man aber auch, wie sich Dinge entwickelt haben und es bleibt die Feststellung, dass Mutabor natürlich in keine Schublade passt. Punk, Ska, Reggae, Grunge bis hin zu Afrobeat mit Highlife Gitarren gehören zur Identität des Tausendsassas mit dem Schmetterling. Der Sound ist satt, klingt kraftvoll analog und entwickelt eine Wucht, die mitreißt und berührt. Sei es beim Pogo tanzen oder headbangen oder beim Blick aus dem Fenster bei Regen. Die Zusammenarbeit mit dem Produzenten David Bronner, der die Band schon bei ihrem Debut soundtechnisch betreute, hat den Songs gut getan und macht aus dem Album ein durchweg beglückendes Klangerlebnis. Und am Ende ist doch das Streben nach Glück das Maß aller Dinge. Mit den 10 neuen Songs verspricht das knallrote Album REBEL neue Ekstasen und Euphorien. Thematisch findet sich ein roter Faden in den Texten. In ironischem Mantel weiß Mutabor schwere Themen wie z.B. Ökonomie, Politik oder Klima zu verpacken. Aber auch die Liebe oder Heimatgefühle werden aufarbeitet und die Songs, die diese Felder besingen laden zur Selbstreflektion ein.<br><br>Das Album wurde 2020 durch Crowdfunding der Fangemeinde mitfinanziert, doch musste die Release & Tour coronabedingt in das Jahr 2022 verschoben werden. Das Warten hat sich gelohnt, der Geist aus der Wunderlampe hat sich wieder materialisiert und verwandelt durch die Musik.<br><br>Axel Steinhagen – Gesang / akustische Gitarre<br>Anita Ratai – Flöten / Saxophon / Klarinette / Akkordeon, Chor<br>Uta Brandt – Violine / Chor<br>Mathias Matze Jechlitschek – E-Gitarre / Chor<br>Stephan Zelzer – Bass<br>Ulf Jacobs – Schlagzeug / Chor",,,,"Festsaal Kreuzberg, Am Flutgraben 2, BERLIN, DE, 12435",,https://www.eventim.de/obj/mam/germany/ca/24/30-jahre-mutabor---die-tour-zum-neuen-album-rebel-tickets_93327_879719_222x222.jpg,,Eventim,"02:00:00",,0,false,26.60,https://www.eventim.de/noapp/event/14984110/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14984110",BERLIN,,19912,,,
"782848fe-faf5-405d-8c8b-8198122d37e2",2022-03-24 17:27:54.124 +0200,2022-03-24 15:21:06.814 +0200,Battles,,,,,"Hole 44, Hermannstr. 146, BERLIN, DE, 12051",,,,Eventim,"02:00:00",,0,false,39.05,https://www.eventim.de/noapp/event/15018984/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","15018984",BERLIN,,19912,,,
"90659ebc-d5c3-47ae-a0b6-e69b38048ffc",2022-03-24 17:27:41.922 +0200,2022-03-24 15:21:06.814 +0200,Terry Hoax,"TERRY HOAX? <br>Genau, das ist die Band, die in den 90ern mit ihrer Coverversion von ""Policy Of Truth"" einen veritablen Hit gelandet hat, der damals bei MTV rauf- und runtergespielt wurde.<br> <br>Wer die Band in den letzten Jahren schon einmal live gesehen hat, wird sich gefragt haben, warum diese Band nicht die ganz großen Hallen bespielt. So viel Humor, krachende Spielfreude und Energie machen nachhaltig zum Fan. Dieses Gefühl auf ein Studioalbum zu übertragen, ist Terry Hoax bisher nicht immer gelungen. Oft klangen sie auf Tonträgern ausgebremst und eingezäunt. Ohne Publikum schienen sie sich nicht richtig wohl zu fühlen. Eine leidenschaftliche Live-Band lässt sich nicht so einfach einsperren. <br> <br>Also wandten sie diesmal einen psychologischen Trick an: Sie ließen ihr neues Album über Crowdfunding von ihren Fans finanzieren, erreichten fast 300% der benötigten Summe und gingen mit diesem Hochgefühl ins Studio. <br>Das neue Album „Thrill!“ ist eine rauhrockige, kreative, wilde Reise in das Universum einer Band, die sich für die Fans die Beine ausreißt / für die Fans alles gibt! <br> <br>Zusammen mit Produzent Arne Neurand (Guano Apes, Revolverheld, Subway To Sally…) haben sich Terry Hoax ein gutes halbes Jahr im Übungsraum eingeschlossen, um gemeinsam an den Ideen für das Album zu feilen. Dabei herausgekommen sind insgesamt 16 (!) Songs, die in vielen Wochen im legendären Horus Studio in Hannover aufgenommen und produziert wurden. <br>Entstanden sind echte Perlen wie die Single-Auskopplung „Shining“, das melancholische „Ghost“ oder die rohe Urfassung von „The Best Is Yet To Come“, auf denen Oliver Perau seine Qualitäten als gnadenlos guter Sänger zeigt. Und das epische ""Try To Make it Slow"", das den Vergleich mit dem fan-favourite ""Live All"" nicht scheuen muss, hat alles, was Terry Hoax auf der Bühne auszeichnet. Dazu gibt es stramme Rock-Songs wie den Opener „Inbetween“ oder „I’m Not Afraid To Die“, das den Geist der Hives atmet. <br>Das Album ist insgesamt sehr rockig, was der Band sehr gut steht. Keine Trompeten, kein Schnickschnack - ""Thrill!"" lässt keinen Zweifel daran, was Terry Hoax live immer liefern: Rrrrock!",,,,"Badehaus, Revaler Strasse 99, BERLIN, DE, 10245",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2020/terry-hoax-live-2020-tickets-2020-222x222.jpg,,Eventim,"02:00:00",,0,false,24.90,https://www.eventim.de/noapp/event/14391905/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14391905",BERLIN,,19912,,,
"82660bc3-7846-47b5-b311-cabe924ee3fc",2022-03-24 17:25:38.460 +0200,2022-03-24 15:21:06.814 +0200,Popa Chubby - 100,"<b>POPA CHUBBY</b><br><br>Popa Chubby, mit bürgerlichem Namen Ted Horowitz, ist ein waschechter Sohn des Big Apple. Er wurde 1960 in der Bronx geboren und wuchs in einer Gegend auf, die durch Robert De Niro’s berühmten Film `A Bronx Tale` bekannt wurde. In seiner Kindheit hörte er die frühen Sechziger Soul- und R&B-Hits auf der Juke Box, welche einen tiefen Eindruck bei ihm hinterließen. Bis zum heutigen Tag spiegeln sich die musikalischen Einflüsse von Otis Redding, Wilson Pickett, Aretha Franklin und Marvin Gaye in Popa’s Musik wieder.<br><br>Im Alter von 16 Jahren nahm er seine erste Gitarre in die Hand und legte sie nicht wieder ab. Er spielte sich die Finger blutig beim Versuch die Blues-Licks nachzuahmen, die er aus zweiter Hand von den Rockern kannte, die sie zum Besten gaben. In den späten Siebzigern wurde Popa von der Punk-Rock-Legende Richard Hell für eine Welttournee engagiert. Während der Achtziger Jahre befasste sich Popa mit verschiedenen Musikstilen, was ihm die Grundlage bot als Berufsmusiker zu überleben. Chubby wurde für eine weitere Welttournee engagiert und gebeten seinen blueslastigen Gitarrensound für Pierce Turner’s Album The Sky and The Ground einfließen zu lassen. Popa arbeitete mit Pierce Ende der 80er Jahre zusammen.<br><br>1990 wurde die Popa Chubby Band gegründet. Der Name ergab sich bei einer improvisierten Jam-Session mit Bernie Worell, einem der Gründungsmitglieder der Psychedelic-Rock- und R&B-Gruppe Parliament-Funkadelic.<br><br>Popa Chubby’s Musik wurde durch die Einflüsse von New York City geformt. Sein innovativer Stil verbindet den Blues mit Rock, Rap und Hip Hop. Mit seiner rasiermesserscharfen, beissenden Gitarre und seiner phänomenalen Fähigkeiten als Songwriter verbindet Popa Chubby künstlerisch die Wurzeln des Blues mit den modernen urbanen Elementen der heute angesagten Musik.",,,,"Quasimodo, Kantstr. 12a, BERLIN, DE, 10623",,https://www.eventim.de/obj/mam/germany/9f/f3/popa-chubby-tickets_20890_175628_222x222.jpg,,Eventim,"02:00:00",,0,false,38.95,https://www.eventim.de/noapp/event/13622908/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","13622908",BERLIN,,19912,,,
"82d1246f-8e92-43c9-8ab5-ebe58a5f1a66",2022-03-24 17:25:21.942 +0200,2022-03-24 15:21:06.814 +0200,Billy Bragg - Current Career Spanning Set,"Seit rund vier Dekaden ist Billy Bragg ein begnadeter Songwriter, eine Ikone der britischen Musikkultur und ein aufrechter Sozialist. Angefangen hat er Ende der 70er in einer Punk-Band, bevor er mit seinem ersten Soloalbum für enormes Aufsehen sorgte. Wie es sich für einen Straßenmusiker gehörte, stellte er sich mit seiner E-Gitarre ins Studio und sang seine Stücke. Der rohe Klang der Stakkato-Akkorde, die unerhörten Inhalte, die pure Energie des Gesangs waren so neu, dass der große John Peel es nicht einmal bemerkte, als er die Musik in seiner Radio-Show auf falschem Tempo abspielte. Kein Wunder, dass der erste Hit „New England“ heute noch frisch und so gewaltig wirkt.
Bragg hatte den Punk mit Liedermacherei verbunden, kämpfte solo gegen das neue England unter Margaret Thatcher und hatte damit Erfolg und Einfluss – bis heute. Zuletzt knöpfte er sich den aufkeimenden Populismus vor und trat ihm resolut in den Weg, wie man es von ihm gewohnt ist. „Musik kann die Welt nicht verändern“, sagt er dazu „aber sie hat die Macht, Menschen zusammenzubringen. In entzweienden Zeiten, wie im Moment, ist das schon ein guter Anfang.“
Regierungen kamen und gingen, Moden wechselten sich im Jahrestakt ab, neue Stars stiegen in den Pophimmel und wurden wieder vergessen. Aber Billy Bragg ist immer noch da und hat festgestellt, dass er etwas nachzuholen hat: „Seit 35 Jahren fahre ich in einem Bus oder fliege durch die Welt zu Auftritten. Jetzt will ich endlich mal ein bisschen Zeit haben, mir die Städte auch anzuschauen.“ Was wäre da besser geeignet, als in diesen Städten einfach drei Abende hintereinander aufzutreten? So kommt Bragg im Herbst für jeweils drei Konzerte nach Hamburg und Berlin. Das Konzept dabei ist denkbar einfach: Am ersten Abend spielt er ein Set von Songs, das seine ganze Karriere umspannt, am zweiten Abend geht er zurück in die Anfangstage und stellt die Alben „Life’s A Riot With Spy Vs Spy“, „Brewing Up With Billy Bragg“ und „Talking With The Taxman About Poetry“ ins Zentrum, um dann den dritten Abend mit den Alben vier bis sechs (die Cover-Platte „The Internationale“ einmal beiseite gelassen) zu bestreiten, also „Workers Playtime“, „Don't Try This At Home“ und „William Bloke“. Billy Bragg geht zurück und erkundet seine Vergangenheit neu. Dabei dürfen wir im Herbst live dabei sein.",,,,"Heimathafen Neukölln, Karl-Marx-Straße 141, BERLIN, DE, 12043",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2020/billy-bragg-tickets-2020.jpg,,Eventim,"02:00:00",,0,false,38.25,https://www.eventim.de/noapp/event/13007738/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","13007738",BERLIN,,19912,,,
a917512d-00b9-4145-ac94-21494eca58c3,2022-03-24 17:25:38.460 +0200,2022-03-24 15:21:06.814 +0200,Fu Manchu,,,,,"HOLE 44, Hermannstr. 146, BERLIN, DE, 12051",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2019/fu-manchu-tickets-2019.jpg,,Eventim,"02:00:00",,0,false,29.00,https://www.eventim.de/noapp/event/13078565/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","13078565",BERLIN,,19912,,,
fc227e97-4cee-45b8-8219-9237471eae73,2022-03-24 17:25:20.481 +0200,2022-03-24 15:21:06.814 +0200,"Torsten Sträter - Schnee, der auf Ceran fällt","<b>SCHNEE, DER AUF CERAN FÄLLT<br></b><br>Guten Tag, Sträter hier.<br><br>Mein drittes Programm. Titel: »Schnee, der auf Ceran fällt.«.<br><br>Worum geht’s? Nun ja:<br><br>Da sind epische Exkursionen über Moral und Verstand, wie immer einem strengen roten Faden folgend, eine angenehm kompakte Darreichungsform, an den Rändern verbrämt mit einigen wenigen Zwischenbemerkungen, am Ende eine zutiefst beseelende Botschaft und Punkt 22:00 fällt mir das Mikrophon aus der Hand …<br><br>QUATSCH.<br><br>Kommen Sie, ernsthaft jetzt. Wollen Sie das wirklich schon vorher wissen? Doch wohl nicht. Das Leben folgt ohnehin schon strengen Regeln, immer will wer was, man kommt zu nichts, man gönnt sich kaum was - also ist es ja wohl das MINDESTE, mal einen Abend locker zu lassen. Und das machen wir zwei Hübschen. Sie und ich. Sie wissen doch, wie das bei mir läuft:<br><br>Ich bringe ganz ganz frische Geschichten mit, nichts, was Sie vorab schon aus dem TV kennen, und zwischendurch erzähle ich Ihnen, was sonst noch war. Eine Führung durch die ganze Welt der Idiotie, die Einsicht, dass nichts menschlicher ist als das Missgeschick, seltsame Berichte vom Rand der schiefen Ebene, dann ergänze ich den Abend noch mit Schilderungen, die ich mir auf gar keinen Fall verkneifen kann, mache den Sack zum Ende hin mit einer sehr guten Geschichte zu, und wenn Sie dann noch können, hagelts Zugaben. Ein seriöses Konzept. Und ich gelobe, es sehr lustig zu gestalten. Und mich so gut zu amüsieren wie Sie.<br><br>Klingt erstmal ein bisschen krude.<br><br>Wird aber verhältnismäßig überwältigend.<br><br>Beste Grüße, Torsten Sträter",,,,"Admiralspalast - Theater, Friedrichstraße 101 - 102, BERLIN, DE, 10117",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2020/torsten-straeter-tickets-2020.jpg,,Eventim,"02:00:00",,0,false,20.50,https://www.eventim.de/noapp/event/12590836/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Culture""}'","12590836",BERLIN,,19912,,,
"2fff0045-8ff1-4c1c-887b-11d658bae900",2022-03-24 17:28:23.860 +0200,2022-03-24 15:21:06.814 +0200,Our Mirage + Vitja,,,,,"Cassiopeia, Revaler Straße 99, BERLIN, DE, 10245",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2019/our-mirage-tickets-2019.jpg,,Eventim,"02:00:00",,0,false,17.20,https://www.eventim.de/noapp/event/12859279/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","12859279",BERLIN,,19912,,,
"82accafd-f71d-43ac-8914-0a760aecdafd",2022-03-24 17:26:16.152 +0200,2022-03-24 15:21:06.814 +0200,Status Quo - Out Out Quoing Xmas Tour 2022 - with Manfred Mann's Earth Band,"Status Quo are back! Endlich! Nachdem die für 2020 geplante „Backbone“-Tour aufgrund der Covid-19 Pandemie abgesagt werden musste, stehen Francis Rossi & Co. jetzt für 2022 in den Startlöchern und geben die Daten für ihre heiß ersehnten Shows im Frühjahr und Spätsommer 2022 bekannt.<br><br>
Titel der Tour: „Out Out Quoing!“ - endlich wieder Quo! Endlich wieder Live-Konzerte! Endlich wieder Spaß, Nachtleben und Feiern!<br><br>
Francis Rossi erklärt: “Wir können es nicht mehr erwarten, endlich wieder live zu spielen. Es ist schon viel zu lange her, dass wir gemeinsam mit den Fans rocken konnten. Es war immer so selbstverständlich für uns alle, auszugehen. Das war einmal. Rauszugehen, richtig auszugehen und dabei richtig aus sich herauszugehen, wurde zu einem Traum. Aber jetzt wird dieser Traum wieder wahr. Das Motto der Tour ist humoristisch zu sehen, soll aber auch zum Feiern animieren. Wie auch immer: Macht euch nicht zu viele Gedanken und bereitet euch einfach auf viele Hits und die Energie echter Livemusik vor!”<br><br>
Die Fans dürfen sich bei den acht deutschen QUO-Konzerten auf ganz viel gute Energie und all die großen Hits wie „Down Down“, „Whatever You Want“, „In The Army Now“ und (natürlich) „Rockin‘ All Over The World“ freuen.<br><br>
STATUS QUO ist eine Band, die während ihrer unglaublichen 50-jährigen Karriere, berühmt ist für ihre Liveshows. Es ist Zeit, zurück zu kehren und das zu tun, was Quo am besten kann. Nach dieser ungewollten Spielpause ist die Band heißer als jemals zuvor, die „Qut Out Quoing“-Tour zu einem unvergesslichen Erlebnis zu machen, das man nicht verpassen sollte.<br><br>
Zu diesem Erlebnis tragen auch THE WAKE WOODS bei! Die Berliner Band wurde heute offiziell als Support-Band der QUO-Tour 2022 bekannt gegeben.<br><br>
Das rockige Trio trat bereits bei der Open Air-Tour von Status Quo auf und stand auch bereits im Vorprogramm von Deep Purple auf der Bühne.<br><br>
THE WAKE WOODS beeindrucken mit Druck und Energie, gepaart mit eingängigen Hooks, die sich in die Gehörgänge des Publikums schrauben.",,,,"Max-Schmeling-Halle, Falkplatz 1, BERLIN, DE, 10437",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2021/status-quo-xmas-tickets-02-2021.jpg,,Eventim,"02:00:00",,0,false,71.25,https://www.eventim.de/noapp/event/14482752/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14482752",BERLIN,,19912,,,
"95e362da-8370-4144-bec1-679440a6cff6",2022-03-24 17:26:02.094 +0200,2022-03-24 15:21:06.814 +0200,Bodo Wartke - Wandelmut,,,,,"Admiralspalast - Theater, Friedrichstraße 101 - 102, BERLIN, DE, 10117",,https://www.eventim.de/obj/mam/germany/c1/5e/bodo-wartke---wandelmut-tickets_45605_432686_222x222.jpg,,Eventim,"02:00:00",,0,false,33.85,https://www.eventim.de/noapp/event/12328367/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Culture""}'","12328367",BERLIN,,19912,,,
afa47261-872d-48e5-9c6a-1cb3b219a38b,2022-03-24 17:29:12.180 +0200,2022-03-24 15:21:06.814 +0200,Holy Fuck,,,,,"Urban Spree, Revalerstr. 99, BERLIN, DE, 10245",,,,Eventim,"02:00:00",,0,false,22.50,https://www.eventim.de/noapp/event/14395490/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14395490",BERLIN,,19912,,,
"5b2faa0b-9c7d-4fec-bdac-e2fd04c7721c",2022-03-24 17:29:24.985 +0200,2022-03-24 15:21:06.814 +0200,Alexander Herrmann - Live... und eine Prise Wahnsinn,"In seinem aktuellen Buch „…und eine Prise Wahnsinn“ erzählt Alexander Herrmann erstmals aus einem Leben – und aus seiner Küche. Er führt den Leser zurück zu seinen Anfängen im beschaulichen oberfränkischen Wirsberg, wo er seine einzigartige Karriere als Spitzenkoch startete und zu einem der beliebtesten TV-Köche Deutschlands wurde. Was er in dem Buch amüsant und anekdotenreich schildert, bringt er in seinem neuen Live-Programm ebenso charmant und witzig auf die Bühne. Ab Frühjahr 2021 ist Alexander Herrmann mit „einer Prise Wahnsinn“ auf großer Tournee. Der Zwei-Sterne-Koch zeigt sich hautnah und persönlich wie noch nie: in einer rasenden Entertainmentshow mit Anekdoten aus dem Buch, Geheimnissen aus der Sterneküche und ganz besonderen Erlebnissen hinter den Fernsehkulissen. Außerdem bringt Alexander Herrmann seine ultimativen Lieblingsrezepte mit: Sterneküche für zuhause! <br><br>

Auf seiner letzten Tour „Schnell mal was Gutes“ stellte der charmante Franke seine Qualität als Top-Entertainer eindrucksvoll unter Beweis. Aufgrund des großen Erfolges wurde die Tournee dreimal verlängert. Publikum und Presse zeigten sich begeistert von dem „Schelm mit dem Kochlöffel“ (Passauer Neue Presse). „Ich bin nach 3,5 Stunden so glücklich wie mich kein Koch je gemacht hat: Ich habe glatt ein Kilo verloren. Weggelacht!“, attestierte ihm die B.Z. <br><br>

Alexander Herrmann ist der einzige Zwei-Sterne-Koch, den man in einer Live-Show erleben kann: eloquent, kompetent und stets mit einer Prise deftigen Humor.
<br><br>",,,,"Admiralspalast - Theater, Friedrichstraße 101 - 102, BERLIN, DE, 10117",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2020/alexander-herrmann-tickets-2020.jpg,,Eventim,"02:00:00",,0,false,25.00,https://www.eventim.de/noapp/event/14382818/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{"""",""Culture""}'","14382818",BERLIN,,19912,,,
"7a84520d-5d5d-47d6-824f-ae0ca4aaf774",2022-03-24 17:29:55.401 +0200,2022-03-24 15:21:06.814 +0200,Snoop Dogg - I Wanna Thank Me Tour,"Very special guests: Warren G, Versatile, Tha Dogg Pound, Obie Trice, D12",,,,"Max-Schmeling-Halle, Falkplatz 1, BERLIN, DE, 10437",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2021/snoop-dogg-tickets-2021.jpg,,Eventim,"02:00:00",,0,false,61.25,https://www.eventim.de/noapp/event/13643742/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","13643742",BERLIN,,19912,,,
